main.id,code_project,financing_modality,is_mandatory,contract_date,start_date,finish_date,defined_maturity_level,final_maturity_level,embrapii_amount,company_amount,ue_amount,total_amount,main.data_carga
2322,PCIM-2101.0198,BNDES,0,2021-01-21,2021-01-21,2023-01-21,7,7,148064.899999,25451.000000,0.000000,173515.899999,2025-03-25 02:01:06-03:00
2323,PCIM-2212.0199,EMBRAPII,2,2022-12-29,2022-12-29,2024-12-29,3,6,215937.780000,269922.219999,53984.440000,539844.439999,2025-03-25 02:01:06-03:00
2324,PCIM-2301.0200,SEBRAE (DT),0,2023-01-27,2023-01-27,2024-01-27,3,6,670175.000000,337100.000000,335760.000000,1343035.000000,2025-03-25 02:01:06-03:00
2325,PFEM-2301.0021,ROTA 2030 Tipo 1,0,2023-01-11,2023-01-11,2026-01-10,4,4,305892.000000,514584.000000,97200.000000,917676.000000,2025-03-25 02:01:06-03:00
2344,PCPQ-2302.0103,SEBRAE (DT),0,2023-02-08,2023-02-08,2024-11-05,3,6,349500.000000,582500.000000,233000.000000,1165000.000000,2025-03-31 13:34:13-03:00
2345,PAGR-2302.0010,SEBRAE (DT),0,2023-02-09,2023-02-09,2024-10-25,3,4,87184.820000,174369.640000,87184.820000,348739.280000,2025-03-31 13:34:13-03:00
2346,PFEM-2301.0023,EMBRAPII,4,2023-01-20,2023-01-20,2025-01-18,4,6,1141980.159999,1882487.459999,401472.870000,3425940.490000,2025-03-31 13:34:13-03:00
2347,PIFC-2302.0101,EMBRAPII,0,2023-02-02,2023-02-06,2024-05-06,4,4,684818.540000,1355362.360000,283404.070000,2323584.970000,2025-03-31 13:34:13-03:00
2348,PSQV-2301.0009,EMBRAPII,0,2023-01-18,2023-01-18,2024-05-17,3,5,328352.159999,656704.319999,328352.159999,1313408.639999,2025-03-31 13:34:13-03:00
2349,PCIM-2302.0207,SEBRAE (DT),0,2023-02-10,2023-02-10,2024-01-10,3,3,520000.000000,176230.000000,345000.000000,1041230.000000,2025-03-31 13:34:13-03:00
2326,PFEM-2301.0022,ROTA 2030 Tipo 1,0,2023-01-11,2023-01-11,2025-01-10,3,6,247764.720000,409129.679999,86400.000000,743294.400000,2025-03-25 02:01:06-03:00
2327,PSQV-2301.0008,EMBRAPII,0,2023-01-02,2023-01-02,2024-06-02,4,5,170787.160000,170787.160000,170787.160000,512361.479999,2025-03-25 02:01:06-03:00
2328,PCIM-2211.0201,EMBRAPII,0,2022-11-30,2022-11-30,2024-01-30,3,6,2222222.220000,277777.780000,277777.780000,2777777.779999,2025-03-25 02:01:06-03:00
2329,PIAM-2212.0011,EMBRAPII,2,2022-12-21,2022-12-26,2024-01-26,3,6,239900.000000,505804.979999,39247.630000,784952.609999,2025-03-25 02:01:06-03:00
2330,PMOV-2301.0004,ROTA 2030 Tipo 1,0,2023-01-30,2023-02-01,2024-04-30,3,5,230000.000000,230000.000000,230000.000000,690000.000000,2025-03-25 02:01:06-03:00
2331,PCIM-2301.0202,EMBRAPII,0,2023-01-13,2023-01-13,2025-01-13,3,4,879971.140000,1360894.489999,425713.590000,2666579.220000,2025-03-25 02:01:06-03:00
2350,PINT-2302.0025,SEBRAE (DT),0,2023-02-07,2023-02-07,2025-02-07,3,4,143068.450000,143068.450000,143068.450000,429205.349999,2025-03-31 13:34:13-03:00
2351,PSBS-2212.0030,SEBRAE (DT),0,2022-12-14,2022-12-14,2024-09-02,3,6,416500.000000,166600.000000,249900.000000,833000.000000,2025-03-31 13:34:13-03:00
2352,PCPQ-2302.0104,SEBRAE (DT),0,2023-02-14,2023-02-14,2024-02-13,3,6,475000.000000,250000.000000,225000.000000,950000.000000,2025-03-31 13:34:13-03:00
2353,PLAS-2302.0009,EMBRAPII,0,2023-02-16,2023-02-16,2025-02-16,3,6,288799.669999,470000.000000,107685.550000,866485.219999,2025-03-31 13:34:13-03:00
2354,PUFV-2301.0031,EMBRAPII,0,2023-01-10,2023-01-10,2024-07-10,4,6,50445.000000,82295.000000,21823.590000,154563.590000,2025-03-31 13:34:13-03:00
2355,PCES-2301.0016,SEBRAE (ET),0,2023-01-25,2023-01-25,2023-07-31,3,4,337538.010000,742048.040000,0.000000,1079586.050000,2025-03-31 13:34:13-03:00
2332,PCIM-2301.0203,SEBRAE (DT),0,2023-01-23,2023-01-23,2024-03-23,3,5,495000.000000,170100.000000,326000.000000,991100.000000,2025-03-25 02:01:06-03:00
2333,PFSP-2212.0019,SEBRAE (DT),0,2022-12-16,2022-12-16,2024-03-16,3,4,530756.560000,359996.810000,223813.109999,1114566.479999,2025-03-25 02:01:06-03:00
2334,PIFG-2212.0017,EMBRAPII,0,2022-12-30,2023-01-02,2026-12-30,3,5,409200.000000,619300.000000,361500.000000,1390000.000000,2025-03-25 02:01:06-03:00
2335,PCPQ-2302.0101,SEBRAE (DT),0,2023-02-02,2023-02-02,2024-05-01,3,6,112950.000000,188250.000000,75300.000000,376500.000000,2025-03-25 02:01:06-03:00
2336,PELD-2302.0058,EMBRAPII,0,2023-02-01,2023-02-01,2024-03-31,3,6,876902.290000,1622519.179999,131548.489999,2630969.959999,2025-03-25 02:01:06-03:00
2337,PCIM-2301.0204,EMBRAPII,0,2023-01-25,2023-01-25,2023-10-25,3,4,270300.000000,31800.000000,15900.000000,318000.000000,2025-03-25 02:01:06-03:00
2356,PINT-2302.0026,EMBRAPII,0,2023-02-16,2023-02-16,2026-02-16,3,4,177375.000000,215000.000000,145125.000000,537500.000000,2025-03-31 13:34:13-03:00
2357,PCOP-2301.0039,EMBRAPII,4,2023-01-10,2023-01-10,2025-01-10,6,6,692000.000000,1156839.600000,228097.230000,2076936.830000,2025-03-31 13:34:13-03:00
2358,PCOP-2212.0040,EMBRAPII,4,2022-12-15,2022-12-15,2025-12-13,6,6,1964000.000000,5538150.610000,1051073.800000,8553224.410000,2025-03-31 13:34:13-03:00
2359,PIFC-2303.0102,EMBRAPII,0,2023-03-02,2023-03-03,2024-06-02,6,6,260352.000000,409594.659999,121761.570000,791708.229999,2025-03-31 13:34:13-03:00
2360,PFEM-2303.0024,ROTA 2030 Tipo 1,0,2023-03-01,2023-03-01,2024-03-01,3,6,39852.420000,71098.170000,8606.660000,119557.250000,2025-03-31 13:34:13-03:00
2361,PIFS-2303.0060,SEBRAE (DT),0,2023-03-03,2023-03-03,2024-06-02,6,6,42127.000000,60000.000000,25531.000000,127658.000000,2025-03-31 13:34:13-03:00
2338,PSBS-2212.0029,EMBRAPII,0,2022-12-08,2022-12-08,2026-08-08,3,4,1491877.000000,1984160.000000,1484633.000000,4960670.000000,2025-03-25 02:01:06-03:00
2339,PCIM-2301.0205,SEBRAE (DT),0,2023-01-28,2023-01-28,2024-01-28,3,5,473185.560000,161119.130000,312318.780000,946623.469999,2025-03-25 02:01:06-03:00
2340,PCIM-2302.0206,SEBRAE (DT),0,2023-02-02,2023-02-02,2024-02-02,3,6,371755.000000,210835.000000,162410.000000,745000.000000,2025-03-25 02:01:06-03:00
2341,PITE-2302.0018,EMBRAPII,0,2023-02-07,2023-02-07,2026-05-17,3,6,955000.000000,1935215.469999,0.000000,2890215.470000,2025-03-25 02:01:06-03:00
2342,PIFC-2302.0100,SEBRAE (DT),0,2023-02-01,2023-02-01,2024-05-01,4,4,400012.000000,244924.660000,164996.280000,809932.939999,2025-03-25 02:01:06-03:00
2343,PCPQ-2302.0102,SEBRAE (DT),0,2023-02-07,2023-02-07,2023-11-06,4,6,127938.399999,196600.000000,82661.600000,407200.000000,2025-03-25 02:01:06-03:00
2362,PCOP-2212.0041,EMBRAPII,4,2022-12-21,2022-12-21,2025-06-21,3,4,3009500.000000,4546957.820000,1530580.679999,9087038.500000,2025-03-31 13:34:13-03:00
2363,PCIM-2303.0208,BNDES,0,2023-03-01,2023-03-01,2025-05-01,6,7,4510000.000000,4793701.000000,1696299.000000,11000000.000000,2025-03-31 13:34:13-03:00
2364,PIFB-2302.0011,SEBRAE (DT),0,2023-02-28,2023-02-28,2023-12-28,3,6,122500.000000,49000.000000,73500.000000,245000.000000,2025-03-31 13:34:13-03:00
2365,PIAM-2302.0012,EMBRAPII,2,2023-02-03,2023-02-06,2024-02-06,3,6,117600.000000,962707.290000,73294.370000,1153601.659999,2025-03-31 13:34:13-03:00
2366,PCPQ-2303.0105,BNDES,0,2023-03-10,2023-03-10,2024-03-09,5,7,373800.000000,109280.000000,264520.000000,747600.000000,2025-03-31 13:34:13-03:00
2367,PIFT-2303.0010,SEBRAE (DT),0,2023-03-13,2023-04-01,2024-03-29,3,3,29465.830000,36314.170000,23510.400000,89290.399999,2025-03-31 13:34:13-03:00
2344,PCPQ-2302.0103,SEBRAE (DT),0,2023-02-08,2023-02-08,2024-11-05,3,6,349500.000000,582500.000000,233000.000000,1165000.000000,2025-03-25 02:01:06-03:00
2345,PAGR-2302.0010,SEBRAE (DT),0,2023-02-09,2023-02-09,2024-10-25,3,4,87184.820000,174369.640000,87184.820000,348739.280000,2025-03-25 02:01:06-03:00
2346,PFEM-2301.0023,EMBRAPII,4,2023-01-20,2023-01-20,2025-01-18,4,6,1141980.159999,1882487.459999,401472.870000,3425940.490000,2025-03-25 02:01:06-03:00
2347,PIFC-2302.0101,EMBRAPII,0,2023-02-02,2023-02-06,2024-05-06,4,4,684818.540000,1355362.360000,283404.070000,2323584.970000,2025-03-25 02:01:06-03:00
2348,PSQV-2301.0009,EMBRAPII,0,2023-01-18,2023-01-18,2024-05-17,3,5,328352.159999,656704.319999,328352.159999,1313408.639999,2025-03-25 02:01:06-03:00
2349,PCIM-2302.0207,SEBRAE (DT),0,2023-02-10,2023-02-10,2024-01-10,3,3,520000.000000,176230.000000,345000.000000,1041230.000000,2025-03-25 02:01:06-03:00
2368,PPWS-2303.0002,ROTA 2030 Tipo 3,0,2023-03-03,2023-03-15,2024-01-15,3,4,69840.690000,35235.240000,34605.450000,139681.380000,2025-03-31 13:34:13-03:00
2369,PDCC-2302.0020,EMBRAPII,0,2023-02-27,2023-02-27,2024-04-27,3,4,39600.000000,66000.000000,14400.000000,120000.000000,2025-03-31 13:34:13-03:00
2370,PCIM-2302.0209,EMBRAPII,2,2023-02-01,2023-02-01,2023-12-31,3,4,462000.000000,700000.000000,238000.000000,1400000.000000,2025-03-31 13:34:13-03:00
2371,PSEN-2211.0029,ROTA 2030 Tipo 1,0,2022-11-21,2022-11-21,2025-01-21,4,6,1140000.000000,1900000.000000,760000.000000,3800000.000000,2025-03-31 13:34:13-03:00
2372,PDCC-2303.0021,EMBRAPII,0,2023-03-22,2023-03-22,2024-05-21,3,4,79200.000000,132000.000000,28800.000000,240000.000000,2025-03-31 13:34:13-03:00
2373,PDCC-2303.0022,EMBRAPII,0,2023-03-22,2023-03-22,2024-05-21,3,4,50400.000000,84000.000000,18327.270000,152727.269999,2025-03-31 13:34:13-03:00
2350,PINT-2302.0025,SEBRAE (DT),0,2023-02-07,2023-02-07,2025-02-07,3,4,143068.450000,143068.450000,143068.450000,429205.349999,2025-03-25 02:01:06-03:00
2351,PSBS-2212.0030,SEBRAE (DT),0,2022-12-14,2022-12-14,2024-09-02,3,6,416500.000000,166600.000000,249900.000000,833000.000000,2025-03-25 02:01:06-03:00
2352,PCPQ-2302.0104,SEBRAE (DT),0,2023-02-14,2023-02-14,2024-02-13,3,6,475000.000000,250000.000000,225000.000000,950000.000000,2025-03-25 02:01:06-03:00
2353,PLAS-2302.0009,EMBRAPII,0,2023-02-16,2023-02-16,2025-02-16,3,6,288799.669999,470000.000000,107685.550000,866485.219999,2025-03-25 02:01:06-03:00
2354,PUFV-2301.0031,EMBRAPII,0,2023-01-10,2023-01-10,2024-07-10,4,6,50445.000000,82295.000000,21823.590000,154563.590000,2025-03-25 02:01:06-03:00
2355,PCES-2301.0016,SEBRAE (ET),0,2023-01-25,2023-01-25,2023-07-31,3,4,337538.010000,742048.040000,0.000000,1079586.050000,2025-03-25 02:01:06-03:00
2374,PELE-2303.0029,EMBRAPII,0,2023-03-06,2023-03-06,2025-03-06,3,6,285000.000000,171000.000000,114000.000000,570000.000000,2025-03-31 13:34:13-03:00
2375,PCEE-2301.0222,EMBRAPII,0,2023-01-03,2023-02-01,2024-02-01,5,5,277205.359999,132421.179999,39989.260000,449615.799999,2025-03-31 13:34:13-03:00
2376,PCEE-2301.0223,EMBRAPII,2,2023-01-01,2023-01-01,2024-02-28,4,4,336281.679999,616606.599999,64861.470000,1017749.750000,2025-03-31 13:34:13-03:00
2377,PCEE-2301.0224,EMBRAPII,2,2023-01-01,2023-01-01,2024-02-28,4,4,468486.880000,855421.280000,88191.800000,1412099.959999,2025-03-31 13:34:13-03:00
2378,PCEE-2301.0225,EMBRAPII,2,2023-01-01,2023-01-01,2024-02-28,4,4,518183.200000,942621.479999,96961.740000,1557766.419999,2025-03-31 13:34:13-03:00
2379,PEAE-2302.0018,EMBRAPII,0,2023-02-13,2023-03-13,2026-03-13,4,6,1610000.000000,805000.000000,805000.000000,3220000.000000,2025-03-31 13:34:13-03:00
2356,PINT-2302.0026,EMBRAPII,0,2023-02-16,2023-02-16,2026-02-16,3,4,177375.000000,215000.000000,145125.000000,537500.000000,2025-03-25 02:01:06-03:00
2357,PCOP-2301.0039,EMBRAPII,4,2023-01-10,2023-01-10,2025-01-10,6,6,692000.000000,1156839.600000,228097.230000,2076936.830000,2025-03-25 02:01:06-03:00
2358,PCOP-2212.0040,EMBRAPII,4,2022-12-15,2022-12-15,2025-12-13,6,6,1964000.000000,5538150.610000,1051073.800000,8553224.410000,2025-03-25 02:01:06-03:00
2359,PIFC-2303.0102,EMBRAPII,0,2023-03-02,2023-03-03,2024-06-02,6,6,260352.000000,409594.659999,121761.570000,791708.229999,2025-03-25 02:01:06-03:00
2360,PFEM-2303.0024,ROTA 2030 Tipo 1,0,2023-03-01,2023-03-01,2024-03-01,3,6,39852.420000,71098.170000,8606.660000,119557.250000,2025-03-25 02:01:06-03:00
2361,PIFS-2303.0060,SEBRAE (DT),0,2023-03-03,2023-03-03,2024-06-02,6,6,42127.000000,60000.000000,25531.000000,127658.000000,2025-03-25 02:01:06-03:00
2380,PSEN-2302.0030,EMBRAPII,0,2023-02-27,2023-02-27,2024-03-26,4,6,234300.000000,298200.000000,177500.000000,710000.000000,2025-03-31 13:34:13-03:00
2381,PTEC-2301.0013,EMBRAPII,4,2023-01-02,2023-01-02,2025-01-02,5,6,1100186.850000,2252510.819999,158921.329999,3511619.000000,2025-03-31 13:34:13-03:00
2382,PINA-2303.0071,SEBRAE (DT),0,2023-03-29,2023-04-01,2023-11-30,4,6,209250.000000,125550.000000,83700.000000,418500.000000,2025-03-31 13:34:13-03:00
2383,PELD-2303.0059,EMBRAPII,0,2023-03-01,2023-03-01,2024-02-28,3,6,424685.690000,797894.319999,64346.310000,1286926.320000,2025-03-31 13:34:13-03:00
2384,PELD-2303.0060,EMBRAPII,0,2023-03-01,2023-03-01,2024-02-29,3,6,377474.150000,709193.849999,57193.050000,1143861.050000,2025-03-31 13:34:13-03:00
2385,PLIG-2303.0038,EMBRAPII,0,2023-03-09,2023-03-09,2025-03-09,3,5,408134.179999,244880.510000,163253.640000,816268.329999,2025-03-31 13:34:13-03:00
2362,PCOP-2212.0041,EMBRAPII,4,2022-12-21,2022-12-21,2025-06-21,3,4,3009500.000000,4546957.820000,1530580.679999,9087038.500000,2025-03-25 02:01:06-03:00
2363,PCIM-2303.0208,BNDES,0,2023-03-01,2023-03-01,2025-05-01,6,7,4510000.000000,4793701.000000,1696299.000000,11000000.000000,2025-03-25 02:01:06-03:00
2364,PIFB-2302.0011,SEBRAE (DT),0,2023-02-28,2023-02-28,2023-12-28,3,6,122500.000000,49000.000000,73500.000000,245000.000000,2025-03-25 02:01:06-03:00
2365,PIAM-2302.0012,EMBRAPII,2,2023-02-03,2023-02-06,2024-02-06,3,6,117600.000000,962707.290000,73294.370000,1153601.659999,2025-03-25 02:01:06-03:00
2366,PCPQ-2303.0105,BNDES,0,2023-03-10,2023-03-10,2024-03-09,5,7,373800.000000,109280.000000,264520.000000,747600.000000,2025-03-25 02:01:06-03:00
2367,PIFT-2303.0010,SEBRAE (DT),0,2023-03-13,2023-04-01,2024-03-29,3,3,29465.830000,36314.170000,23510.400000,89290.399999,2025-03-25 02:01:06-03:00
2386,PCOP-2303.0042,EMBRAPII,4,2023-03-23,2023-03-23,2027-03-23,3,6,1242000.000000,3417229.680000,440540.929999,5099770.610000,2025-03-31 13:34:13-03:00
2387,PSEN-2303.0031,SEBRAE AT Tipo 1,0,2023-03-29,2023-03-29,2024-09-29,4,6,1050000.000000,630000.000000,420000.000000,2100000.000000,2025-03-31 13:34:13-03:00
2388,PUFV-2303.0032,EMBRAPII,0,2023-03-28,2023-03-28,2024-03-28,3,6,44530.430000,66795.649999,36146.000000,147472.079999,2025-03-31 13:34:13-03:00
2389,PCPQ-2303.0106,EMBRAPII,0,2023-03-31,2023-03-31,2024-06-30,4,6,321420.000000,535700.000000,214280.000000,1071400.000000,2025-03-31 13:34:13-03:00
2390,PIFT-2304.0011,SEBRAE (DT),0,2023-04-04,2023-04-10,2024-12-09,3,4,425832.289999,220352.709999,205479.579999,851664.579999,2025-03-31 13:34:13-03:00
2391,PIGO-2303.0006,EMBRAPII,0,2023-03-10,2023-03-14,2024-05-14,3,4,151511.260000,151511.260000,151511.260000,454533.780000,2025-03-31 13:34:13-03:00
2392,PCOP-2303.0043,BNDES,4,2023-03-23,2023-03-23,2025-10-23,3,6,4550743.000000,10271503.859999,751522.489999,15573769.349999,2025-03-31 13:34:13-03:00
2368,PPWS-2303.0002,ROTA 2030 Tipo 3,0,2023-03-03,2023-03-15,2024-01-15,3,4,69840.690000,35235.240000,34605.450000,139681.380000,2025-03-25 02:01:06-03:00
2369,PDCC-2302.0020,EMBRAPII,0,2023-02-27,2023-02-27,2024-04-27,3,4,39600.000000,66000.000000,14400.000000,120000.000000,2025-03-25 02:01:06-03:00
2370,PCIM-2302.0209,EMBRAPII,2,2023-02-01,2023-02-01,2023-12-31,3,4,462000.000000,700000.000000,238000.000000,1400000.000000,2025-03-25 02:01:06-03:00
2371,PSEN-2211.0029,ROTA 2030 Tipo 1,0,2022-11-21,2022-11-21,2025-01-21,4,6,1140000.000000,1900000.000000,760000.000000,3800000.000000,2025-03-25 02:01:06-03:00
2372,PDCC-2303.0021,EMBRAPII,0,2023-03-22,2023-03-22,2024-05-21,3,4,79200.000000,132000.000000,28800.000000,240000.000000,2025-03-25 02:01:06-03:00
2373,PDCC-2303.0022,EMBRAPII,0,2023-03-22,2023-03-22,2024-05-21,3,4,50400.000000,84000.000000,18327.270000,152727.269999,2025-03-25 02:01:06-03:00
2393,PPLI-2304.0061,EMBRAPII,0,2023-04-04,2023-04-04,2025-10-04,4,6,258000.000000,344000.000000,258000.000000,860000.000000,2025-03-31 13:34:13-03:00
2394,PCOP-2304.0044,EMBRAPII,0,2023-04-04,2023-04-04,2025-04-04,3,6,1995200.000000,305162.060000,252654.000000,2553016.060000,2025-03-31 13:34:13-03:00
2395,PCEE-2303.0226,SEBRAE (DT),0,2023-03-30,2023-04-01,2024-01-31,4,4,142492.000000,242929.299999,49536.640000,434957.940000,2025-03-31 13:34:13-03:00
2396,PIFS-2304.0061,SEBRAE AT Tipo 1,0,2023-04-14,2023-04-14,2025-04-13,3,6,297000.000000,423000.000000,180000.000000,900000.000000,2025-03-31 13:34:13-03:00
2397,PFSP-2304.0020,EMBRAPII,0,2023-04-04,2023-04-04,2024-04-04,3,4,133653.049999,136532.239999,130813.960000,400999.250000,2025-03-31 13:34:13-03:00
2398,PEAE-2304.0019,EMBRAPII,0,2023-04-11,2023-04-11,2026-04-11,3,3,578000.000000,578000.000000,578000.000000,1734000.000000,2025-03-31 13:34:13-03:00
2374,PELE-2303.0029,EMBRAPII,0,2023-03-06,2023-03-06,2025-03-06,3,6,285000.000000,171000.000000,114000.000000,570000.000000,2025-03-25 02:01:06-03:00
2375,PCEE-2301.0222,EMBRAPII,0,2023-01-03,2023-02-01,2024-02-01,5,5,277205.359999,132421.179999,39989.260000,449615.799999,2025-03-25 02:01:06-03:00
2376,PCEE-2301.0223,EMBRAPII,2,2023-01-01,2023-01-01,2024-02-28,4,4,336281.679999,616606.599999,64861.470000,1017749.750000,2025-03-25 02:01:06-03:00
2377,PCEE-2301.0224,EMBRAPII,2,2023-01-01,2023-01-01,2024-02-28,4,4,468486.880000,855421.280000,88191.800000,1412099.959999,2025-03-25 02:01:06-03:00
2378,PCEE-2301.0225,EMBRAPII,2,2023-01-01,2023-01-01,2024-02-28,4,4,518183.200000,942621.479999,96961.740000,1557766.419999,2025-03-25 02:01:06-03:00
2379,PEAE-2302.0018,EMBRAPII,0,2023-02-13,2023-03-13,2026-03-13,4,6,1610000.000000,805000.000000,805000.000000,3220000.000000,2025-03-25 02:01:06-03:00
2399,PFEM-2304.0025,ROTA 2030 Tipo 1,0,2023-04-10,2023-04-10,2024-06-10,4,6,151819.140000,153397.899999,150240.370000,455457.409999,2025-03-31 13:34:13-03:00
2400,PPLI-2304.0062,SEBRAE (DT),0,2023-04-14,2023-04-14,2025-04-14,4,6,1075000.000000,430000.000000,645000.000000,2150000.000000,2025-03-31 13:34:13-03:00
2401,PCIM-2212.0210,SEBRAE (DT),0,2022-12-20,2022-12-20,2024-02-20,3,4,509428.260000,173459.739999,336240.219999,1019128.219999,2025-03-31 13:34:13-03:00
2402,PSBS-2301.0031,EMBRAPII,0,2023-01-19,2023-01-19,2025-01-19,3,4,228970.000000,305294.000000,228970.000000,763234.000000,2025-03-31 13:34:13-03:00
2403,PCPQ-2304.0107,BNDES,0,2023-04-13,2023-04-13,2024-01-12,6,9,677150.000000,474000.000000,203150.000000,1354300.000000,2025-03-31 13:34:13-03:00
2404,PPWS-2304.0003,ROTA 2030 Tipo 2,0,2023-04-10,2023-04-24,2023-10-24,3,5,261624.799999,140000.000000,270000.000000,671624.800000,2025-03-31 13:34:13-03:00
2380,PSEN-2302.0030,EMBRAPII,0,2023-02-27,2023-02-27,2024-03-26,4,6,234300.000000,298200.000000,177500.000000,710000.000000,2025-03-25 02:01:06-03:00
2381,PTEC-2301.0013,EMBRAPII,4,2023-01-02,2023-01-02,2025-01-02,5,6,1100186.850000,2252510.819999,158921.329999,3511619.000000,2025-03-25 02:01:06-03:00
2382,PINA-2303.0071,SEBRAE (DT),0,2023-03-29,2023-04-01,2023-11-30,4,6,209250.000000,125550.000000,83700.000000,418500.000000,2025-03-25 02:01:06-03:00
2383,PELD-2303.0059,EMBRAPII,0,2023-03-01,2023-03-01,2024-02-28,3,6,424685.690000,797894.319999,64346.310000,1286926.320000,2025-03-25 02:01:06-03:00
2384,PELD-2303.0060,EMBRAPII,0,2023-03-01,2023-03-01,2024-02-29,3,6,377474.150000,709193.849999,57193.050000,1143861.050000,2025-03-25 02:01:06-03:00
2385,PLIG-2303.0038,EMBRAPII,0,2023-03-09,2023-03-09,2025-03-09,3,5,408134.179999,244880.510000,163253.640000,816268.329999,2025-03-25 02:01:06-03:00
2405,PCIM-2301.0211,EMBRAPII,0,2023-01-09,2023-01-09,2024-11-09,3,3,598093.870000,906202.839999,308108.969999,1812405.679999,2025-03-31 13:34:13-03:00
2406,PSMA-2302.0014,EMBRAPII,0,2023-02-06,2023-02-06,2024-10-05,3,6,67180.780000,71379.580000,71379.580000,209939.940000,2025-03-31 13:34:13-03:00
2407,PSQV-2304.0010,EMBRAPII,0,2023-04-18,2023-04-18,2025-10-16,3,4,1723304.250000,1827746.929999,1671082.899999,5222134.080000,2025-03-31 13:34:13-03:00
2408,PLIG-2304.0039,EMBRAPII,0,2023-04-25,2023-04-25,2024-08-23,3,4,276069.820000,397373.219999,163132.160000,836575.199999,2025-03-31 13:34:13-03:00
2409,PIND-2304.0019,EMBRAPII,2,2023-04-01,2023-04-01,2024-04-30,3,6,797212.880000,1552467.179999,41958.570000,2391638.629999,2025-03-31 13:34:13-03:00
2410,PFLN-2304.0015,SEBRAE (DT),0,2023-04-25,2023-04-25,2025-01-21,3,5,126000.000000,174189.700000,81074.990000,381264.690000,2025-03-31 13:34:13-03:00
2386,PCOP-2303.0042,EMBRAPII,4,2023-03-23,2023-03-23,2027-03-23,3,6,1242000.000000,3417229.680000,440540.929999,5099770.610000,2025-03-25 02:01:06-03:00
2387,PSEN-2303.0031,SEBRAE AT Tipo 1,0,2023-03-29,2023-03-29,2024-09-29,4,6,1050000.000000,630000.000000,420000.000000,2100000.000000,2025-03-25 02:01:06-03:00
2388,PUFV-2303.0032,EMBRAPII,0,2023-03-28,2023-03-28,2024-03-28,3,6,44530.430000,66795.649999,36146.000000,147472.079999,2025-03-25 02:01:06-03:00
2389,PCPQ-2303.0106,EMBRAPII,0,2023-03-31,2023-03-31,2024-06-30,4,6,321420.000000,535700.000000,214280.000000,1071400.000000,2025-03-25 02:01:06-03:00
2390,PIFT-2304.0011,SEBRAE (DT),0,2023-04-04,2023-04-10,2024-12-09,3,4,425832.289999,220352.709999,205479.579999,851664.579999,2025-03-25 02:01:06-03:00
2391,PIGO-2303.0006,EMBRAPII,0,2023-03-10,2023-03-14,2024-05-14,3,4,151511.260000,151511.260000,151511.260000,454533.780000,2025-03-25 02:01:06-03:00
2392,PCOP-2303.0043,BNDES,4,2023-03-23,2023-03-23,2025-10-23,3,6,4550743.000000,10271503.859999,751522.489999,15573769.349999,2025-03-25 02:01:06-03:00
2411,PSMA-2304.0015,SEBRAE (DT),0,2023-04-28,2023-04-28,2025-04-27,4,6,222102.399999,235983.799999,235983.799999,694070.000000,2025-03-31 13:34:13-03:00
2412,PEIA-2304.0042,EMBRAPII,0,2023-04-14,2023-04-14,2024-10-14,6,6,210000.000000,126000.000000,44818.000000,380818.000000,2025-03-31 13:34:13-03:00
2414,PFSP-2304.0022,EMBRAPII,0,2023-04-28,2023-05-02,2024-11-28,3,5,352720.060000,431878.840000,278483.340000,1063082.239999,2025-03-31 13:34:13-03:00
2415,PEAE-2304.0020,EMBRAPII,0,2023-04-28,2023-04-28,2026-08-28,3,5,1500000.000000,1500000.000000,1500000.000000,4500000.000000,2025-03-31 13:34:13-03:00
2416,PCEI-2305.0001,EMBRAPII,0,2023-05-05,2023-05-05,2027-05-05,3,4,914287.599999,1600000.000000,342860.979999,2857148.580000,2025-03-31 13:34:13-03:00
2417,PCCM-2305.0003,ROTA 2030 Tipo 2,0,2023-05-04,2023-05-04,2025-05-03,3,3,720000.000000,480000.000000,240000.000000,1440000.000000,2025-03-31 13:34:13-03:00
2393,PPLI-2304.0061,EMBRAPII,0,2023-04-04,2023-04-04,2025-10-04,4,6,258000.000000,344000.000000,258000.000000,860000.000000,2025-03-25 02:01:06-03:00
2394,PCOP-2304.0044,EMBRAPII,0,2023-04-04,2023-04-04,2025-04-04,3,6,1995200.000000,305162.060000,252654.000000,2553016.060000,2025-03-25 02:01:06-03:00
2395,PCEE-2303.0226,SEBRAE (DT),0,2023-03-30,2023-04-01,2024-01-31,4,4,142492.000000,242929.299999,49536.640000,434957.940000,2025-03-25 02:01:06-03:00
